Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,lang_fasttext,lang_confidence
62894,5RV4zgdvrUwm5b4Zzt9rNs,Gündoğarken,Bir Yaz Daha Bitiyor,Sarmaş Dolaş,37,197600,False,0.326,0.789,10,-5.472,0,0.0982,0.129,0.0,0.116,0.684,202.34,4,j-pop,tr,0.616364598274231
62895,5lD350W4kZqNhjni7y4SbP,Gündoğarken,İstanbul Atina İstanbul,Gördüğüme Sevindim,37,209760,False,0.491,0.411,9,-10.841,0,0.03,0.791,2.04e-06,0.259,0.351,151.158,4,j-pop,tr,0.9491493105888368
62991,1YfTEptpSZ3lCZDZcuqjEE,Asu Maralman,Yalanmış - Yalnızlık,Yalanmış,37,181280,False,0.578,0.737,0,-4.463,0,0.0342,0.621,0.0,0.69,0.734,102.909,4,j-pop,tr,0.9949319958686828
63092,197CWknsQggubzqaiuTt9o,Zeki Müren,Ayrıldık İşte,Seni Sordum Yıldızlara,46,309173,False,0.457,0.542,2,-13.463,0,0.0411,0.76,0.0,0.43,0.691,81.408,4,j-rock,tr,0.8162702918052673
63094,7lfnnW74hr3PfOwbojgCnW,Hüsnü Arkan;Birsen Tezer,Kırık Hava,Öyle Bir Rüya,49,261000,False,0.372,0.475,4,-10.046,0,0.0298,0.142,4.97e-05,0.131,0.369,97.146,4,j-rock,tr,0.9882747530937196
63141,27LtwN20Rvhi6LVmUaaucZ,Ezginin Günlügü,İlk Aşk,Zerdaliler,45,260480,False,0.407,0.292,2,-10.662,0,0.0497,0.94,0.00121,0.11,0.293,86.411,1,j-rock,tr,0.2741007506847381
63142,006tmNZLXEXPqdb23wwSN1,İlhan İrem,Bezginin Gizli Mektupları,Yemyeşil Bir Deniz,44,358173,False,0.486,0.568,9,-9.199,0,0.0417,0.652,0.0,0.834,0.65,127.184,4,j-rock,tr,0.9097525477409364
63143,3IeXqCUNquwfnUQrEXSDnu,Leman Sam,İlla,Ayrılığa Dayanamam,43,195626,False,0.645,0.37,7,-8.955,1,0.0367,0.82,0.0,0.177,0.53,126.029,4,j-rock,tr,0.9248127937316896
63144,6D8MQ04WjnY9Jrhi1MdNFa,Müzeyyen Senar,"Yayınlanmamış Şarkılar, Vol. 2",Gamzedeyim Deva Bulmam,43,197146,False,0.294,0.441,4,-7.625,0,0.0327,0.836,0.467,0.102,0.328,143.52,4,j-rock,tr,0.6516602039337158
63172,577q8gGSTryRxX1YHWSjWk,Birsen Tezer,Kadın,Kadın,41,341094,False,0.545,0.467,7,-8.641,0,0.0291,0.706,1.92e-06,0.112,0.251,88.178,4,j-rock,tr,0.9361995458602904
63190,4PdRmauZ4AF8HJiwpMVaXT,Ayten Alpman,Ben Böyleyim (45'lik),Ben Böyleyim,42,206725,False,0.399,0.496,5,-7.763,0,0.0509,0.905,0.00786,0.26,0.62,113.625,3,j-rock,tr,0.9965423345565796
63192,0NL7yybnhCEnTqAZZ28Vkl,Hüsnü Arkan;Feyza Eren,Yalnız Değiliz,Yağmurlar,40,298546,False,0.539,0.393,11,-6.499,0,0.0247,0.814,3.82e-05,0.113,0.235,95.977,4,j-rock,tr,0.9755140542984008
63195,1smXC6H0O8po3P4bS7MrgC,İlhan İrem,Dünden Yarına,Konuşamıyorum (Sazlıklardan Havalanan),41,226493,False,0.607,0.536,4,-13.088,0,0.0323,0.162,0.0692,0.0935,0.562,108.427,4,j-rock,tr,0.9978399276733398
63196,3soQ0e19kGGF6CDyCoZvrt,Müzeyyen Senar,Esiri Zülfünüm,Akşam Oldu Hüzünlendim Ben Yine,42,166680,False,0.279,0.471,4,-8.347,0,0.0359,0.913,0.00328,0.316,0.349,104.432,4,j-rock,tr,0.8450803756713867
63229,5cZkudJYkjAKcU4Cs0BM6H,Tanju Okan,Bir Zamanlar (Best Of),Dostlarım,40,247560,False,0.328,0.613,2,-6.47,0,0.0335,0.545,0.0,0.377,0.473,99.824,4,j-rock,tr,0.9813119173049928
63230,4GVzBVrDce2kS5TDQBMUJ5,MFÖ,Ele Güne Karşı Yapayalnız,Bu Sabah Yağmur Var İstanbul'da,40,220641,False,0.504,0.245,2,-11.935,1,0.0331,0.706,0.0,0.137,0.266,120.0,4,j-rock,tr,0.9949106574058532
63233,3qeXSz02VoeNntvBX0Skw6,Zülfü Livaneli,"Bütüneserleri, Vol. 6 (Günlerimiz)",Kardeşin Duymaz,41,219973,False,0.609,0.423,0,-11.647,0,0.0308,0.797,0.00461,0.141,0.39,135.601,4,j-rock,tr,0.947618007659912
63238,0EaHW2BpzOP4P06FqUwkqL,İlhan İrem,Dünden Yarına,Yazık Oldu Yarınlara,40,248200,False,0.617,0.555,4,-12.872,0,0.0328,0.332,0.255,0.258,0.691,107.352,4,j-rock,tr,0.984920620918274
63239,4tGNtRblzjwLkHllmH8rIS,Moğollar,Umut Yolunu Bulur,Çaya Kaç Şeker,39,262293,False,0.541,0.52,0,-10.12,0,0.0314,0.372,0.0261,0.105,0.584,81.973,3,j-rock,tr,0.9782867431640624
63241,12SNxpytVKahQ25nOTpbFX,Jehan Barbur,Kusura Bakmasınlar,Kusura Bakmasınlar,41,247160,False,0.65,0.577,4,-8.728,0,0.0426,0.543,1.23e-06,0.18,0.373,81.986,4,j-rock,tr,0.9592028260231018
63242,07HhkAkLc932NMs6zB6AiA,Zeki Müren,Anılarım,Gökyüzünde Yalnız Gezen Yıldızlar,40,214426,False,0.321,0.507,0,-10.673,0,0.0543,0.88,1.05e-06,0.314,0.467,114.23,4,j-rock,tr,0.9500463604927064
63248,6O3FZGHypfvAJNsY12MPAJ,Müzeyyen Senar,Müzeyyen Senar Yayınlanmamış Şarkılar (Altın Arşiv Serisi),Kimseye Etmem Şikayet,41,222106,False,0.257,0.422,5,-4.838,1,0.0311,0.948,0.00821,0.322,0.334,96.078,4,j-rock,tr,0.8706294298171997
63289,560hhPa9vwZonMVt56uSMd,Jehan Barbur,Sarı,Güzel Adam,39,252813,False,0.605,0.216,8,-11.59,0,0.0391,0.907,1.27e-05,0.0956,0.23,119.623,4,j-rock,tr,0.7871488928794861
63292,7sXZJsHoJ1f4kaUrDlJhci,Leman Sam,İlla,İlla,39,304266,False,0.522,0.628,8,-4.769,1,0.0309,0.646,0.0,0.323,0.39,121.769,4,j-rock,tr,0.9057159423828124
63293,7LN8r323npl8Yc0wOdDSqu,Müzeyyen Senar,"Yayınlanmamış Şarkılar, Vol. 2",Unutturamaz Seni Hiçbir Şey,40,148893,False,0.324,0.397,2,-9.066,0,0.04,0.85,0.689,0.0865,0.52,108.332,4,j-rock,tr,0.9849590063095092
63295,1m37Hf4mCV6XoGA1AuSfR9,Moğollar,Moğollar'94,Dinleyiverin Gayri,39,235199,False,0.768,0.485,1,-13.449,0,0.0685,0.142,1.92e-06,0.269,0.838,115.866,4,j-rock,tr,0.3578503131866455
63298,3LhrqTEJyY0TYlaUhSj5e9,Müzeyyen Senar,Saklı Kayıtlar (1934 - 1996),Benzemez Kimse Sana,40,157146,False,0.352,0.442,9,-5.14,0,0.0323,0.818,0.00373,0.101,0.464,112.633,3,j-rock,tr,0.4351062774658203
63333,0l3p85cVj6FVQ2Nh7l94sr,Evrencan Gündüz,Sabah Şarkıları / Orta Şeker,Benimle Evlensen,37,254293,False,0.609,0.428,4,-11.821,1,0.0509,0.754,1.04e-05,0.108,0.521,76.867,4,j-rock,tr,0.9483063220977784
63347,3KThRpXIa6uyM9AMBpfBjM,Müzeyyen Senar,Gelse O Şuh Meclise (Deluxe),Gündüzüm Seninle,39,187750,False,0.397,0.237,5,-13.597,1,0.0387,0.974,0.102,0.145,0.233,124.733,4,j-rock,tr,0.8029883503913879
63348,6A9LfLZ5pDN7os9fovGyGJ,Müzeyyen Senar,Çilingir Sofrası - Oturak Alemi,Sevmekten Kim Usanır,39,289733,False,0.327,0.422,5,-6.289,0,0.0398,0.803,0.00766,0.0947,0.34,145.945,4,j-rock,tr,0.988789200782776
63349,3RrBcQlMGFdFtz1JMIHaK1,İlhan İrem,Bezginin Gizli Mektupları,Olanlar Olmuş,38,487866,False,0.275,0.491,4,-6.95,0,0.0375,0.891,0.0149,0.295,0.32,158.676,4,j-rock,tr,0.9438897967338562
63374,2rMpjMvi9zOuyEIqw1BF0N,Özdemir Erdoğan,Unutulmayan Şarkılar,İkinci Bahar,38,195026,False,0.406,0.232,7,-19.399,0,0.051,0.853,0.000877,0.194,0.454,138.129,3,j-rock,tr,0.9440328478813172
63377,4E3sRBOjCjxsotCLduEJcN,Gaye Su Akyol,Develerle Yaşıyorum,Yıllar Yılan,37,255720,False,0.662,0.409,2,-10.455,0,0.0414,0.325,0.00199,0.116,0.502,119.986,5,j-rock,tr,0.7360288500785828
63385,4aoN6rHl9SkAZJw8BFh4yf,Zülfü Livaneli,Nefesim Nefesine,Nefesim Nefesine,38,338866,False,0.398,0.318,3,-12.283,1,0.0299,0.544,6.02e-06,0.0875,0.137,105.849,4,j-rock,tr,0.9182142615318298
63393,0ucpgI7zJOClJBA5T7tR47,Zeki Müren,Hayat Öpücüğü,Beklenen Şarkı,38,202800,False,0.387,0.661,9,-12.739,0,0.27,0.379,0.00401,0.39,0.559,173.074,3,j-rock,tr,0.6337453722953796
63428,4ShsYVWeZkqXGZfAgTJO0g,Hüsnü Arkan,Kırık Hava,Makes Hanım,37,263500,False,0.685,0.572,11,-10.046,0,0.0548,0.316,2.13e-06,0.0917,0.655,99.966,4,j-rock,tr,0.9524312615394592
63439,1YfTEptpSZ3lCZDZcuqjEE,Asu Maralman,Yalanmış - Yalnızlık,Yalanmış,37,181280,False,0.578,0.737,0,-4.463,0,0.0342,0.621,0.0,0.69,0.734,102.909,4,j-rock,tr,0.9949319958686828
63442,4TIPgvu9xxO3mW6WT1HAKz,Zeki Müren,"Saklı Kayıtlar, Vol. 2 (1960 - 1984)",Huysuz ve Tatlı Kadın,37,162146,False,0.248,0.519,0,-1.977,0,0.0331,0.768,0.0588,0.166,0.333,112.778,5,j-rock,tr,0.9483466148376464
63447,4wSehsk6FBUrrLSn6acBtA,Zeki Müren,Hayat Öpücüğü,Bir Gülü Sevdim,37,302600,False,0.323,0.41,10,-12.175,1,0.0425,0.486,3.72e-05,0.325,0.525,95.451,4,j-rock,tr,0.9899893403053284
63448,0MAVs0XWmcO0RIqjtaMyAq,Zeki Müren,Pırlanta Şarkılar,Gözlerin Doğuyor Gecelerime,37,319066,False,0.423,0.501,0,-13.298,0,0.0586,0.606,3.23e-05,0.14,0.543,88.253,4,j-rock,tr,0.9935405254364014
63449,5Ts1dR3cOr57PopiHRFUep,Zeki Müren,"Dünden Bugüne, Vol. 6",Sen Kimseyi Sevemezsin,37,225173,False,0.383,0.763,9,-5.889,0,0.0808,0.573,0.431,0.132,0.648,144.475,4,j-rock,tr,0.8729586601257324
63485,6dYl5XcwkEAFRMNiGtsbuZ,Hümeyra,Sessiz Gemi,Sessiz Gemi,36,210558,False,0.361,0.469,6,-10.63,0,0.03,0.459,0.0,0.28,0.435,140.613,3,j-rock,tr,0.7747199535369873
63490,2pVDYk6eG9iqB88BvkBFGz,Yeni Türkü,Yeni,Nerelere Gideyim?,36,277053,False,0.456,0.519,7,-8.166,0,0.0389,0.773,9.99e-05,0.336,0.504,159.851,3,j-rock,tr,0.9895828366279602
63491,3v58FgWXLqxLIAkO8tG43N,Zülfü Livaneli,Gökyüzü Herkesindir,Kan Çiçekleri,37,257866,False,0.534,0.711,7,-7.976,1,0.0377,0.201,0.0082,0.217,0.142,150.453,4,j-rock,tr,0.8439648151397705
63498,5HYXtTdr5aaYhM0wACx1kA,Leman Sam,Ayak Sesleri,Yol Ver,37,171400,False,0.775,0.671,2,-8.978,1,0.0333,0.141,0.0,0.415,0.905,116.938,4,j-rock,tr,0.42926225066185
63519,2lvYfJ6DECZTZnFZghgqQC,Bülent Ortaçgil,Gece Yalanları,Çoktular Ama Yoktular,36,186800,False,0.595,0.408,7,-12.058,0,0.0666,0.77,0.02,0.455,0.45,94.055,4,j-rock,tr,0.7918594479560852
63569,0wTsN8Wsg53uomsbKlC489,Bülent Ortaçgil;Teoman,Konser,Değirmenler,35,285853,False,0.25,0.301,9,-9.559,1,0.0348,0.558,0.000175,0.706,0.0392,113.508,4,j-rock,tr,0.9807973504066468
63590,09hrRYFJXc8xmkCK84l9NO,Zülfü Livaneli,Hayata Dair,Sevdalı Başım,36,224200,False,0.671,0.511,9,-6.473,0,0.0292,0.805,0.0,0.108,0.661,99.908,4,j-rock,tr,0.9939627051353456
63591,4M30n2HusjPl6lSRLo8uZ8,Yasemin Mori,Hayvanlar,Konuşmak,35,207266,False,0.576,0.578,11,-7.082,0,0.0397,0.227,0.0,0.111,0.386,130.545,4,j-rock,tr,0.9998703598976136
63593,6kmdtn0A5bcMOrL9QVKnUe,Zülfü Livaneli,Gökyüzü Herkesindir,Böyledir Bizim Sevdamız,36,327773,False,0.46,0.364,11,-10.824,0,0.0276,0.477,4.89e-05,0.209,0.124,78.419,3,j-rock,tr,0.990324079990387
63594,31nidnq7mTQ2g3XhnVFHNS,Yaşar Kurt,Güneş Kokusu,Dokuz Altı Yolları,36,222540,False,0.487,0.663,7,-7.975,0,0.0529,0.564,0.0,0.101,0.25,79.952,4,j-rock,tr,0.9723278880119324
63596,3yzL33fpKA0JXjhJGASaVo,Yeni Türkü,Yeni Türkü Koleksiyon,Deliler,36,269506,False,0.618,0.41,11,-15.461,0,0.0863,0.0702,2.21e-06,0.0474,0.348,82.008,4,j-rock,tr,0.5538622736930847
63597,11lQimfTBm33t0GtCcD0sH,Ayten Alpman,Neden Sanki Dünya Dar Gelir İnsana / Son Bir Defa,Sensiz Olmam,35,189988,False,0.345,0.418,7,-8.612,0,0.027,0.605,0.00234,0.297,0.462,95.153,4,j-rock,tr,0.688675045967102
63644,6GStJVAVmvF0m0vnoEAdvf,Zeki Müren,Anılarım,Bir Yangının Külünü (Aşiyan Yollarında),36,234666,False,0.433,0.566,2,-11.007,1,0.0752,0.767,0.0,0.121,0.622,91.758,4,j-rock,tr,0.9218740463256836
63648,3eKcbrTzvzPQqyD0T0C6N9,İlhan İrem,Dünden Yarına,İşte Hayat (Sensiz de Yaşanıyor),35,224666,False,0.606,0.742,9,-11.092,0,0.0966,0.393,0.0,0.317,0.791,131.587,4,j-rock,tr,0.9944133758544922
63649,44PwPWrLCiQT02K2EJ6gaU,İlhan İrem,Uçun Kuşlar Uçun,Gemiler Döner Geriye,35,255200,False,0.49,0.366,7,-13.07,0,0.0341,0.799,0.0,0.191,0.204,127.556,4,j-rock,tr,0.5030521750450134
63658,7KC4B2R255iYIPVG8S7Eey,Hanare Gumi,だれそかれそ,接吻,33,369200,False,0.707,0.296,7,-11.633,1,0.078,0.283,0.0,0.0601,0.65,88.006,4,j-rock,tr,0.4034345149993896
63678,2TiOUmPgDYrs4uV50fWKyg,Peyk,İçimdeki İz,Piç,35,210295,False,0.799,0.563,4,-6.068,0,0.0468,0.349,1.91e-05,0.0875,0.708,120.094,4,j-rock,tr,0.6053462028503418
63690,7CvRTmR8q6rCm0QMwNm1ft,Yavuz Çetin,Satılık,Bul Beni,35,250403,False,0.458,0.853,7,-9.13,1,0.0437,8.67e-05,0.0103,0.517,0.785,105.394,4,j-rock,tr,0.4615342319011688
63693,4H2pA3ieEkPvU6stjc9MI6,Evrencan Gündüz,Mevsim Çiçekleri,Yeni Bir Şarkı,34,281813,False,0.562,0.324,1,-13.484,0,0.0731,0.508,0.0,0.293,0.678,75.072,4,j-rock,tr,0.98386150598526
63695,4upddW1Rn0aq3QhYCQ9nhN,Gaye Su Akyol,2020 Model: Murathan Mungan,Kalp Tamircisi Kadın,34,242705,False,0.65,0.6,11,-9.195,0,0.0684,0.838,0.000512,0.172,0.687,91.963,4,j-rock,tr,0.5620246529579163
63696,3zo9ckDgozaxHwCxOwWtT3,Zeki Müren,Zeki Müren Anısına...,Ne Olursun,35,201826,False,0.506,0.581,11,-11.612,0,0.127,0.77,0.0,0.414,0.605,114.214,4,j-rock,tr,0.4845124185085296
63698,4JXPO6PtSI06MnrjQqF5on,Zeki Müren,Saklı Kayıtlar (1952 - 1984),Ben Seni Unutmak İçin Sevmedim,35,226360,False,0.263,0.589,10,-5.222,1,0.0507,0.807,0.00479,0.143,0.24,67.053,3,j-rock,tr,0.9550301432609558
63699,6mUQXVTIfLI09VdKVirGBy,Ceylan Ertem,Saygı Albümü: Bergen,Benim İçin Üzülme - Saygı Albümü: Bergen,36,240535,False,0.507,0.793,4,-7.133,0,0.0407,0.0646,0.00134,0.364,0.268,90.041,4,j-rock,tr,0.99824196100235
63735,0d5mgiHaAfqeyCNdrVJvvN,Ceylan Ertem,Ütopyalar Güzeldir,Ütopyalar Güzeldir,35,150240,False,0.421,0.283,10,-14.307,0,0.052,0.807,3.87e-06,0.358,0.63,76.403,4,j-rock,tr,0.8816412091255188
63747,6K7gLQBwGivVAFzknVXvTT,Müzeyyen Senar,"Gelse O Şuh Meclise, Vol. 1",Gündüzüm Seninle,35,187750,False,0.397,0.237,5,-13.597,1,0.0387,0.974,0.102,0.145,0.233,124.733,4,j-rock,tr,0.8029883503913879
63748,4NK74Toq4xYPIe9iaggh4N,İlhan İrem,Işık ve Sevgiyle 30 Yıl,Sen Bilirsin,34,213200,False,0.474,0.709,9,-8.355,0,0.0369,0.39,1.82e-06,0.326,0.785,110.967,4,j-rock,tr,0.9768428802490234
63775,24K8MpziEuoHzazaLWNKtX,MFÖ,Kendi Kendine,Ruh Halim Yerlerde,33,192750,False,0.649,0.618,4,-6.618,0,0.0348,0.287,0.0,0.168,0.58,155.993,4,j-rock,tr,0.812502384185791
63796,3AAaNEtwPWwEhRlueS59c9,Yeni Türkü,Zülfü Livaneli 50. Yıl - Bir Kuşaktan Bir Kuşağa,Gözlerin,34,232013,False,0.562,0.436,2,-10.015,0,0.0322,0.391,1.57e-05,0.359,0.329,113.958,3,j-rock,tr,0.9556301832199096
63798,5yq2FGKwKq4pOUvHB71qdW,Jehan Barbur,Ürkerek Söylerim,"Sen Bir Aysın, O Yar Gelir",34,299520,False,0.355,0.197,1,-11.617,0,0.035,0.96,0.0,0.18,0.239,75.991,4,j-rock,tr,0.9706719517707824
63799,4uLGTkZFVa8c9NBquKRJRz,Zeki Müren,Sev Beni,Mihrabım Diyerek,34,290560,False,0.297,0.444,9,-15.784,0,0.0561,0.174,0.000127,0.0977,0.501,154.394,3,j-rock,tr,0.9087311029434204
63838,1DYJiWvqmZvuqzYQ0DhjbN,Jehan Barbur,Sarı,Kırık Bir Aşk Hikayesi,34,237586,False,0.456,0.25,2,-12.395,0,0.0404,0.916,4.71e-06,0.0987,0.139,165.083,4,j-rock,tr,0.9864394664764404
63839,4DDGGoHqZN211AKLza71IN,Gaye Su Akyol,Yeni Türkü Zamansız,İstersen Hiç Başlamasın - Yeni Türkü Zamansız,33,184033,False,0.34,0.385,6,-11.191,0,0.0418,0.53,0.000131,0.0963,0.395,136.203,3,j-rock,tr,0.9838227033615112
63848,2jOtxETwMjr44r7BIQczDM,Zeki Müren,Zeki Müren Anısına...,Ben Zeki Müren,34,236000,False,0.567,0.525,1,-13.064,1,0.0759,0.588,0.0,0.0886,0.698,105.369,3,j-rock,tr,0.5656291246414185
63880,1K9Ek8HkSOxrJvwKqTk9Fb,Özdemir Erdoğan,İkinci Bahar,Keman Öğretmeni,34,198640,False,0.385,0.186,11,-16.196,0,0.0527,0.793,4.75e-06,0.127,0.357,102.107,3,j-rock,tr,0.9644565582275392
63885,6pL1loQNMi8Wxd7LEkiAyp,Ezginin Günlügü,Eski Arkadaş,Yağma Yağmur,35,254493,False,0.702,0.549,9,-7.974,0,0.0323,0.444,0.0,0.373,0.727,140.014,4,j-rock,tr,0.7951475977897644
63886,6Fa1o4JZpz4N4m2QqLJgVy,Birsen Tezer,İkinci Cihan,Nefes,32,256040,False,0.54,0.29,10,-13.344,1,0.05,0.902,1.46e-05,0.0941,0.208,109.891,5,j-rock,tr,0.6435402631759644
63892,3MU0aKnTQCDwSFYYLHJoKV,Ceylan Ertem,Seni Senin Gibiler Sevsin,Bugünüm Sensiz Geçti,34,267862,False,0.574,0.34,4,-10.104,1,0.0288,0.861,1e-05,0.0986,0.253,98.027,3,j-rock,tr,0.9981447458267212
63894,5aTZEpXxInmV9bHMAjsG2w,Zeki Müren,Zeki Müren Anısına...,Akşam Olunca Yarelerim Sızlar,34,88400,False,0.478,0.411,1,-13.529,1,0.0497,0.63,2.14e-05,0.341,0.365,101.006,5,j-rock,tr,0.8544172048568726
63896,0VaIWNqKPjXCfiv3wtKX6P,Asu Maralman,Asu Maralman (Türk Pop Tarihi),Şarkılar Yazdım,34,184440,False,0.507,0.583,5,-8.995,0,0.0326,0.641,4.14e-05,0.35,0.714,104.981,4,j-rock,tr,0.9980144500732422
63897,77SRHi4mF0WG9RDrGVey0h,Tanju Okan,Seni Sevdim Ben,Güzel Yok mu İnsafın,33,174500,False,0.678,0.451,5,-10.782,0,0.0298,0.819,1.12e-06,0.135,0.728,102.454,4,j-rock,tr,0.9909310340881348
63898,6cVjvVnVZNBrMa7yPpvsGM,Zeki Müren,Gözlerin Doğuyor Gecelerime...,Seviyorum İşte Var mı Diyeceğin,34,276186,False,0.466,0.382,2,-15.408,0,0.0515,0.645,0.0,0.253,0.743,141.041,3,j-rock,tr,1.0000447034835815
63899,6jJrVsBUuGnFiIK3bnaOPg,Müzeyyen Senar,Gül Yüzlülerin Sevkine Gel,Sigaramın Dumanı,34,137647,False,0.496,0.465,0,-11.358,1,0.0435,0.855,0.601,0.126,0.687,123.751,4,j-rock,tr,0.9885118007659912
63905,007t1Fel5tcxHOEfSYWuGM,MFÖ,Ve MFÖ,Bu Aşk Olur Mu,33,198243,False,0.693,0.613,4,-6.304,0,0.114,0.142,0.0,0.295,0.764,71.967,4,j-rock,tr,0.97655588388443
63926,2jRlxh3vkrLyhRnhIhG7iM,Bulutsuzluk Özlemi,Numara,Ankara Sokakları,33,230480,False,0.652,0.308,4,-11.538,0,0.031,0.701,0.00823,0.141,0.361,99.951,4,j-rock,tr,0.7880039215087891
63929,3QPitqDX1ML5Y62m8nEWmW,Zeki Müren,Zirvedeki Şarkılar,Biz Ayrılamayız,33,258773,False,0.392,0.477,7,-14.224,0,0.0472,0.599,0.0,0.346,0.717,83.141,4,j-rock,tr,0.9977542161941528
63949,2v36RxNU4C3LvwTnd2QNwG,Tanju Okan,"Bir Zamanlar, Vol. 2",Kim Ayırdı Sevenleri,33,194426,False,0.458,0.42,4,-10.376,0,0.0306,0.128,0.00164,0.0943,0.606,85.312,4,j-rock,tr,0.9749311208724976
63991,2QD87WzfqnNWwiKNCEgJSq,Asu Maralman,Asu Maralman (Türk Pop Tarihi),Yollar,33,170026,False,0.679,0.587,7,-9.455,0,0.186,0.225,0.0,0.128,0.775,139.914,4,j-rock,tr,0.2682898640632629
63993,4UYfhV2tepj0Sl1R7MGh6k,Yeni Türkü,Yeni Türkü Koleksiyon,Sonbahardan Çizgiler,33,210800,False,0.568,0.23,2,-18.455,1,0.0343,0.464,2.14e-06,0.176,0.303,105.872,4,j-rock,tr,0.7809454798698425
63999,7mbKRstaaEzxFEYfS58jdl,Müzeyyen Senar;Nükhet Duru,Best of Müzeyyen Senar + Bir Ömre Bedel,Şarkılar Seni Söyler,34,332066,False,0.37,0.561,4,-7.934,0,0.0366,0.682,0.000799,0.339,0.49,121.469,4,j-rock,tr,0.9889594316482544
64511,7lfnnW74hr3PfOwbojgCnW,Hüsnü Arkan;Birsen Tezer,Kırık Hava,Öyle Bir Rüya,49,261000,False,0.372,0.475,4,-10.046,0,0.0298,0.142,4.97e-05,0.131,0.369,97.146,4,jazz,tr,0.9882747530937196
64656,197CWknsQggubzqaiuTt9o,Zeki Müren,Ayrıldık İşte,Seni Sordum Yıldızlara,46,309173,False,0.457,0.542,2,-13.463,0,0.0411,0.76,0.0,0.43,0.691,81.408,4,jazz,tr,0.8162702918052673
64662,006tmNZLXEXPqdb23wwSN1,İlhan İrem,Bezginin Gizli Mektupları,Yemyeşil Bir Deniz,44,358173,False,0.486,0.568,9,-9.199,0,0.0417,0.652,0.0,0.834,0.65,127.184,4,jazz,tr,0.9097525477409364
64678,2LxGrlboLTVvmegFyRtdP5,Sertab Erener;Can Bonomo,İyiliğe Ninniler,Fış Fış Kayıkçı,45,424029,False,0.657,0.134,0,-13.431,1,0.0357,0.986,0.0,0.114,0.119,117.838,4,jazz,tr,0.9130123257637024
64724,577q8gGSTryRxX1YHWSjWk,Birsen Tezer,Kadın,Kadın,41,341094,False,0.545,0.467,7,-8.641,0,0.0291,0.706,1.92e-06,0.112,0.251,88.178,4,jazz,tr,0.9361995458602904
64731,27LtwN20Rvhi6LVmUaaucZ,Ezginin Günlügü,İlk Aşk,Zerdaliler,45,260480,False,0.407,0.292,2,-10.662,0,0.0497,0.94,0.00121,0.11,0.293,86.411,1,jazz,tr,0.2741007506847381
64733,4PdRmauZ4AF8HJiwpMVaXT,Ayten Alpman,Ben Böyleyim (45'lik),Ben Böyleyim,42,206725,False,0.399,0.496,5,-7.763,0,0.0509,0.905,0.00786,0.26,0.62,113.625,3,jazz,tr,0.9965423345565796
64736,6D8MQ04WjnY9Jrhi1MdNFa,Müzeyyen Senar,"Yayınlanmamış Şarkılar, Vol. 2",Gamzedeyim Deva Bulmam,43,197146,False,0.294,0.441,4,-7.625,0,0.0327,0.836,0.467,0.102,0.328,143.52,4,jazz,tr,0.6516602039337158
64737,3IeXqCUNquwfnUQrEXSDnu,Leman Sam,İlla,Ayrılığa Dayanamam,43,195626,False,0.645,0.37,7,-8.955,1,0.0367,0.82,0.0,0.177,0.53,126.029,4,jazz,tr,0.9248127937316896
64769,5E0Rk6dIfej6CzPN8yuH7f,Levent Yüksel,Med Cezir,Kadınım,40,271699,False,0.625,0.32,0,-15.046,0,0.0308,0.433,1.81e-05,0.117,0.305,101.865,4,jazz,tr,0.8884493708610535
64771,6evqur3UoNFDzJp3eY86dq,Sertab Erener,Tesadüf Aşk,Tesadüf Aşk,41,233042,False,0.437,0.479,6,-5.698,0,0.0326,0.841,0.0,0.185,0.308,141.49,4,jazz,tr,0.9603169560432434
64775,0NL7yybnhCEnTqAZZ28Vkl,Hüsnü Arkan;Feyza Eren,Yalnız Değiliz,Yağmurlar,40,298546,False,0.539,0.393,11,-6.499,0,0.0247,0.814,3.82e-05,0.113,0.235,95.977,4,jazz,tr,0.9755140542984008
64778,1smXC6H0O8po3P4bS7MrgC,İlhan İrem,Dünden Yarına,Konuşamıyorum (Sazlıklardan Havalanan),41,226493,False,0.607,0.536,4,-13.088,0,0.0323,0.162,0.0692,0.0935,0.562,108.427,4,jazz,tr,0.9978399276733398
64779,3soQ0e19kGGF6CDyCoZvrt,Müzeyyen Senar,Esiri Zülfünüm,Akşam Oldu Hüzünlendim Ben Yine,42,166680,False,0.279,0.471,4,-8.347,0,0.0359,0.913,0.00328,0.316,0.349,104.432,4,jazz,tr,0.8450803756713867
64816,5cZkudJYkjAKcU4Cs0BM6H,Tanju Okan,Bir Zamanlar (Best Of),Dostlarım,40,247560,False,0.328,0.613,2,-6.47,0,0.0335,0.545,0.0,0.377,0.473,99.824,4,jazz,tr,0.9813119173049928
64819,4GVzBVrDce2kS5TDQBMUJ5,MFÖ,Ele Güne Karşı Yapayalnız,Bu Sabah Yağmur Var İstanbul'da,40,220641,False,0.504,0.245,2,-11.935,1,0.0331,0.706,0.0,0.137,0.266,120.0,4,jazz,tr,0.9949106574058532
